id,prix,boutique_id,client_id,livre_id,temps_id
4438,9.65,4,4382,2,691
4437,8.0,4,4383,4,1389
4436,8.0,5,4384,4,1651
4435,9.65,11,4385,2,356
4434,9.65,21,4386,2,1652
4433,9.65,16,4387,2,1268
4432,11.0,24,4388,8,187
4431,9.65,24,4389,2,1653
4430,11.0,23,4390,8,1227
4429,10.65,8,4391,1,201
4428,9.65,6,4392,2,1468
4427,10.65,9,4393,1,1007
4426,11.0,14,4394,8,498
4425,10.0,17,4395,7,202
4424,10.0,15,4396,7,69
4423,9.65,14,4397,2,1356
4422,10.0,6,4398,7,318
4421,10.65,21,4399,1,1319
4420,9.65,24,4400,2,430
4419,9.65,19,4401,2,456
4418,10.65,11,4402,1,1562
4417,9.65,4,4403,2,359
4416,9.65,18,4404,2,1220
4415,9.65,10,4405,2,1097
4414,10.0,19,4406,7,725
4413,10.65,14,4407,1,1302
4412,9.65,23,4408,2,739
4411,9.65,19,4409,2,56
4410,10.0,10,4410,7,78
4409,8.0,5,4411,4,346
4408,9.65,1,4412,2,603
4407,9.65,24,4413,2,964
4406,8.0,10,4414,4,350
4405,11.0,7,4415,8,74
4404,9.65,23,4416,2,1588
4403,17.0,11,4417,3,489
4402,10.0,14,4418,7,549
4401,10.65,3,4419,1,1654
4400,8.0,11,4420,4,778
4399,8.0,23,4421,4,313
4398,9.65,21,4422,2,1434
4397,10.65,14,4423,1,937
4396,40.0,12,4424,6,1327
4395,10.65,13,4425,1,1655
4394,8.0,24,4426,4,410
4393,9.65,20,4427,2,116
4392,9.65,10,4428,2,596
4391,17.0,1,4429,3,428
4390,10.0,14,4430,7,1656
4389,9.65,20,4431,2,1106
4388,8.0,2,4432,4,563
4387,11.0,1,4433,8,636
4386,10.0,3,4434,7,1382
4385,10.0,23,4435,7,1650
4384,10.65,2,4436,1,874
4383,10.65,9,4437,1,570
4382,10.65,5,4438,1,1215
4381,8.0,11,4439,4,692
4380,8.0,16,4440,4,292
4379,10.65,22,4441,1,1066
4378,9.65,14,4442,2,1553
4377,8.0,21,4443,4,1657
4376,8.0,12,4444,4,1472
4375,11.0,1,4445,8,936
4374,9.65,7,4446,2,1583
4373,9.65,22,4447,2,299
4372,10.0,18,4448,7,336
4371,8.0,7,4449,4,932
4370,10.65,8,4450,1,1400
4369,11.0,3,4451,8,1466
4368,9.65,17,4452,2,970
4367,11.0,15,4453,8,789
4366,9.65,23,4454,2,372
4365,8.0,4,4455,4,579
4364,11.0,18,4456,8,842
4363,8.0,15,4457,4,1583
4362,10.65,24,4458,1,38
4361,9.65,17,4459,2,1636
4360,9.65,14,4460,2,349
4359,8.0,13,4461,4,579
4358,10.65,24,4462,1,427
4357,10.65,2,4463,1,726
4356,8.0,21,4464,4,785
4355,10.65,12,4465,1,1001
4354,10.0,7,4466,7,199
4353,40.0,18,4467,6,327
4352,8.0,17,4468,4,1355
4351,10.65,21,4469,1,1658
4350,10.65,16,4470,1,289
4349,10.65,14,4471,1,1659
4348,8.0,3,4472,4,943
4347,9.65,9,4473,2,951
4346,11.0,13,4474,8,1319
4345,10.0,9,4475,7,792
4344,9.65,4,4476,2,1248
4343,9.65,1,4477,2,33
4342,11.0,9,4478,8,953
4341,9.65,24,4479,2,2
4340,8.0,3,4480,4,568
4339,17.0,13,4481,3,769
4338,10.65,20,4482,1,688
4337,10.65,6,4483,1,157
4336,9.65,12,4484,2,165
4335,10.65,3,4485,1,167
4334,8.0,23,4486,4,500
4333,10.0,13,4487,7,1599
4332,8.0,14,4488,4,365
4331,9.65,18,4489,2,802
4330,11.0,1,4490,8,537
4329,9.65,13,4491,2,516
4328,10.65,9,4492,1,1660
4327,9.65,14,4493,2,118
4326,8.0,13,4494,4,468
4325,8.0,14,4495,4,1661
4324,17.0,3,4496,3,828
4323,9.65,22,4497,2,298
4322,9.65,16,4498,2,161
4321,8.0,12,4499,4,841
4320,10.65,20,4500,1,1650
4319,10.65,23,4501,1,923
4318,10.65,4,4502,1,1080
4317,9.65,5,4503,2,71
4316,10.65,18,4504,1,89
4315,9.65,12,4505,2,1662
4314,35.0,8,4506,5,1520
4313,9.65,24,4507,2,1663
4312,10.65,17,4508,1,46
4311,9.65,15,4509,2,215
4310,17.0,23,4510,3,1664
4309,9.65,5,4511,2,753
4308,10.65,21,4512,1,809
4307,9.65,14,4513,2,170
4306,10.65,10,4514,1,1665
4305,17.0,5,4515,3,1292
4304,10.65,6,4516,1,834
4303,10.65,2,4517,1,940
4302,10.65,7,4518,1,1392
4301,9.65,15,4519,2,1146
4300,9.65,2,4520,2,1135
4299,10.0,2,4521,7,21
4298,9.65,24,4522,2,748
4297,17.0,17,4523,3,621
4296,9.65,5,4524,2,1355
4295,10.0,20,4525,7,621
4294,8.0,20,4526,4,1666
4293,9.65,23,4527,2,1508
4292,9.65,3,4528,2,3
4291,10.65,20,4529,1,758
4290,9.65,22,4530,2,736
4289,8.0,11,4531,4,1333
4288,10.0,22,4532,7,595
4287,8.0,14,4533,4,947
4286,40.0,15,4534,6,348
4285,10.65,10,4535,1,1659
4284,9.65,11,4536,2,1247
4283,10.0,23,4537,7,526
4282,8.0,2,4538,4,1427
4281,10.65,3,4539,1,525
4280,11.0,20,4540,8,1121
4279,10.65,24,4541,1,322
4278,9.65,1,4542,2,910
4277,10.65,15,4543,1,837
4276,9.65,1,4544,2,1592
4275,11.0,1,4545,8,1254
4274,10.65,7,4546,1,66
4273,11.0,4,4547,8,281
4272,9.65,10,4548,2,476
4271,8.0,1,4549,4,1558
4270,10.65,21,4550,1,1024
4269,40.0,21,4551,6,374
4268,8.0,21,4552,4,721
4267,17.0,19,4553,3,1053
4266,10.65,16,4554,1,904
4265,10.65,7,4555,1,71
4264,10.65,24,4556,1,1303
4263,9.65,5,4557,2,1536
4262,10.0,2,4558,7,965
4261,9.65,4,4559,2,1120
4260,10.65,15,4560,1,1255
4259,10.0,7,4561,7,1667
4258,9.65,7,4562,2,1668
4257,10.65,15,4563,1,1615
4256,9.65,22,4564,2,1173
4255,17.0,15,4565,3,954
4254,10.65,19,4566,1,1669
4253,9.65,15,4567,2,716
4252,11.0,18,4568,8,1147
4251,10.0,19,4569,7,462
4250,10.65,11,4570,1,1469
4249,9.65,7,4571,2,1262
4248,9.65,20,4572,2,928
4247,9.65,4,4573,2,901
4246,10.65,18,4574,1,1604
4245,10.65,11,4575,1,384
4244,8.0,14,4576,4,293
4243,8.0,24,4577,4,24
4242,9.65,12,4578,2,1670
4241,10.65,8,4579,1,970
4240,8.0,4,4580,4,1367
4239,10.65,9,4581,1,206
4238,9.65,2,4582,2,447
4237,11.0,9,4583,8,1251
4236,10.65,2,4584,1,1665
4235,9.65,1,4585,2,1165
4234,9.65,17,4586,2,782
4233,8.0,12,4587,4,1184
4232,10.65,14,4588,1,121
4231,9.65,6,4589,2,1480
4230,8.0,2,4590,4,1651
4229,10.65,4,4591,1,1225
4228,10.0,13,4592,7,654
4227,11.0,19,4593,8,530
4226,10.65,17,4594,1,774
4225,9.65,11,4595,2,379
4224,40.0,16,4596,6,1509
4223,10.65,3,4597,1,1125
4222,10.0,17,4598,7,886
4221,8.0,3,4599,4,1126
4220,10.0,13,4600,7,79
4219,40.0,1,4601,6,331
4218,9.65,12,4602,2,1594
4217,10.65,11,4603,1,35
4216,10.65,12,4604,1,1671
4215,9.65,4,4605,2,548
4214,9.65,8,4606,2,1323
4213,10.0,12,4607,7,731
4212,9.65,16,4608,2,556
4211,11.0,12,4609,8,1538
4210,10.65,13,4610,1,1248
4209,10.65,5,4611,1,1471
4208,9.65,17,4612,2,1000
4207,11.0,22,4613,8,580
4206,11.0,19,4614,8,1198
4205,8.0,11,4615,4,253
4204,10.0,2,4616,7,908
4203,8.0,19,4617,4,844
4202,11.0,9,4618,8,66
4201,11.0,12,4619,8,756
4200,8.0,18,4620,4,1317
4199,10.65,18,4621,1,1436
4198,8.0,24,4622,4,923
4197,8.0,13,4623,4,1544
4196,40.0,13,4624,6,1510
4195,10.0,9,4625,7,906
4194,8.0,10,4626,4,1590
4193,10.65,14,4627,1,517
4192,11.0,1,4628,8,738
4191,9.65,19,4629,2,540
4190,9.65,6,4630,2,880
4189,9.65,21,4631,2,137
4188,11.0,16,4632,8,742
4187,11.0,24,4633,8,1127
4186,10.0,15,4634,7,1285
4185,11.0,2,4635,8,1267
4184,9.65,21,4636,2,204
4183,40.0,1,4637,6,105
4182,10.65,11,4638,1,1185
4181,10.0,22,4639,7,1457
4180,10.65,4,4640,1,1182
4179,40.0,15,4641,6,1183
4178,10.0,4,4642,7,1620
4177,10.65,13,4643,1,1306
4176,10.65,20,4644,1,669
4175,8.0,8,4645,4,613
4174,10.0,2,4646,7,122
4173,9.65,20,4647,2,1312
4172,10.65,21,4648,1,21
4171,11.0,20,4649,8,477
4170,10.65,6,4650,1,372
4169,8.0,19,4651,4,225
4168,11.0,1,4652,8,975
4167,9.65,17,4653,2,1004
4166,10.0,8,4654,7,109
4165,8.0,9,4655,4,1672
4164,10.0,15,4656,7,929
4163,10.65,3,4657,1,179
4162,10.65,12,4658,1,599
4161,9.65,4,4659,2,573
4160,10.65,8,4660,1,587
4159,10.65,12,4661,1,1580
4158,10.0,20,4662,7,63
4157,9.65,5,4663,2,1543
4156,8.0,11,4664,4,659
4155,8.0,14,4665,4,225
4154,9.65,8,4666,2,1673
4153,10.65,19,4667,1,1114
4152,8.0,10,4668,4,332
4151,17.0,16,4669,3,188
4150,9.65,14,4670,2,1586
4149,9.65,23,4671,2,291
4148,10.65,4,4672,1,739
4147,9.65,12,4673,2,360
4146,9.65,21,4674,2,217
4145,9.65,23,4675,2,8
4144,17.0,19,4676,3,1069
4143,8.0,7,4677,4,75
4142,8.0,19,4678,4,1423
4141,10.65,18,4679,1,486
4140,9.65,16,4680,2,87
4139,10.0,4,4681,7,1674
4138,10.65,8,4682,1,377
4137,9.65,10,4683,2,1311
4136,9.65,11,4684,2,893
4135,10.65,19,4685,1,1226
4134,40.0,7,4686,6,1476
4133,8.0,20,4687,4,1600
4132,9.65,10,4688,2,873
4131,10.0,15,4689,7,529
4130,10.65,5,4690,1,1085
4129,8.0,19,4691,4,1479
4128,9.65,12,4692,2,1293
4127,10.65,7,4693,1,1031
4126,10.0,5,4694,7,1538
4125,8.0,4,4695,4,557
4124,9.65,15,4696,2,1675
4123,9.65,2,4697,2,1134
4122,17.0,3,4698,3,702
4121,10.0,2,4699,7,201
4120,9.65,19,4700,2,463
4119,9.65,11,4701,2,946
4118,8.0,19,4702,4,584
4117,8.0,9,4703,4,571
4116,10.65,8,4704,1,876
4115,10.0,13,4705,7,648
4114,8.0,4,4706,4,79
4113,10.0,17,4707,7,958
4112,8.0,1,4708,4,304
4111,9.65,19,4709,2,902
4110,10.0,18,4710,7,814
4109,10.65,13,4711,1,1369
4108,10.0,19,4712,7,1618
4107,8.0,4,4713,4,814
4106,9.65,13,4714,2,1289
4105,10.65,14,4715,1,1676
4104,10.65,15,4716,1,790
4103,10.0,15,4717,7,1677
4102,9.65,6,4718,2,414
4101,9.65,12,4719,2,484
4100,11.0,13,4720,8,1404
4099,10.65,8,4721,1,685
4098,11.0,9,4722,8,829
4097,8.0,21,4723,4,1426
4096,10.0,11,4724,7,1426
4095,17.0,18,4725,3,580
4094,9.65,6,4726,2,641
4093,17.0,9,4727,3,1482
4092,8.0,21,4728,4,652
4091,8.0,14,4729,4,37
4090,9.65,24,4730,2,240
4089,10.65,22,4731,1,607
4088,11.0,13,4732,8,973
4087,9.65,17,4733,2,1401
4086,10.65,9,4734,1,290
4085,8.0,23,4735,4,98
4084,10.65,13,4736,1,549
4083,8.0,7,4737,4,375
4082,10.65,14,4738,1,110
4081,8.0,7,4739,4,1678
4080,10.0,7,4740,7,87
4079,11.0,18,4741,8,789
4078,10.0,2,4742,7,602
4077,8.0,12,4743,4,938
4076,10.65,12,4744,1,121
4075,9.65,5,4745,2,453
4074,9.65,13,4746,2,1576
4073,9.65,21,4747,2,1330
4072,9.65,23,4748,2,975
4071,10.65,10,4749,1,863
4070,8.0,5,4750,4,478
4069,10.0,11,4751,7,1679
4068,10.65,12,4752,1,246
4067,9.65,4,4753,2,274
4066,8.0,9,4754,4,1205
4065,9.65,14,4755,2,336
4064,8.0,1,4756,4,936
4063,10.0,6,4757,7,265
4062,10.65,9,4758,1,1680
4061,9.65,24,4759,2,597
4060,17.0,5,4760,3,1244
4059,10.0,4,4761,7,32
4058,17.0,9,4762,3,809
4057,11.0,1,4763,8,1463
4056,10.65,8,4764,1,643
4055,9.65,21,4765,2,515
4054,9.65,15,4766,2,1057
4053,10.65,9,4767,1,582
4052,10.65,3,4768,1,1681
4051,9.65,17,4769,2,691
4050,10.65,19,4770,1,681
4049,8.0,21,4771,4,453
4048,10.65,6,4772,1,1597
4047,10.0,19,4773,7,395
4046,8.0,9,4774,4,652
4045,10.65,10,4775,1,865
4044,8.0,22,4776,4,1229
4043,10.65,4,4777,1,558
4042,40.0,17,4778,6,332
4041,10.65,14,4779,1,424
4040,8.0,16,4780,4,1081
4039,11.0,16,4781,8,1682
4038,9.65,22,4782,2,1218
4037,8.0,22,4783,4,323
4036,11.0,8,4784,8,466
4035,10.65,7,4785,1,1119
4034,10.65,24,4786,1,1612
4033,40.0,10,4787,6,1683
4032,11.0,18,4788,8,1684
4031,11.0,6,4789,8,1128
4030,8.0,18,4790,4,1359
4029,9.65,8,4791,2,1685
4028,9.65,4,4792,2,1686
4027,10.65,15,4793,1,156
4026,17.0,16,4794,3,1671
4025,9.65,2,4795,2,737
4024,9.65,10,4796,2,29
4023,9.65,15,4797,2,164
4022,10.65,4,4798,1,137
4021,9.65,19,4799,2,1500
4020,10.65,1,4800,1,1122
4019,9.65,14,4801,2,1672
4018,10.65,9,4802,1,532
4017,10.65,21,4803,1,1460
4016,9.65,11,4804,2,604
4015,10.65,5,4805,1,604
4014,8.0,3,4806,4,677
4013,9.65,21,4807,2,1542
4012,11.0,11,4808,8,1586
4011,8.0,22,4809,4,349
4010,9.65,2,4810,2,985
4009,8.0,21,4811,4,78
4008,9.65,16,4812,2,185
4007,8.0,8,4813,4,1013
4006,40.0,2,4814,6,138
4005,10.0,20,4815,7,399
4004,8.0,7,4816,4,442
4003,9.65,24,4817,2,1083
4002,9.65,12,4818,2,1687
4001,40.0,16,4819,6,1505
4000,40.0,2,4820,6,1158
3999,8.0,10,4821,4,980
3998,10.65,11,4822,1,1688
3997,9.65,9,4823,2,1004
3996,10.65,17,4824,1,1652
3995,10.65,24,4825,1,1211
3994,10.65,9,4826,1,1313
3993,9.65,24,4827,2,1172
3992,10.65,7,4828,1,1355
3991,11.0,24,4829,8,1496
3990,8.0,20,4830,4,1666
3989,9.65,10,4831,2,1687
3988,10.65,20,4832,1,1200
3987,8.0,1,4833,4,223
3986,17.0,7,4834,3,489
3985,9.65,19,4835,2,309
3984,8.0,19,4836,4,1331
3983,10.65,11,4837,1,846
3982,35.0,15,4838,5,762
3981,9.65,22,4839,2,1479
3980,9.65,23,4840,2,107
3979,8.0,13,4841,4,1252
3978,8.0,16,4842,4,722
3977,8.0,8,4843,4,1336
3976,9.65,7,4844,2,965
3975,10.0,22,4845,7,143
3974,40.0,21,4846,6,151
3973,8.0,3,4847,4,770
3972,10.65,7,4848,1,1270
3971,10.65,2,4849,1,1005
3970,10.65,11,4850,1,573
3969,10.0,22,4851,7,111
3968,9.65,2,4852,2,1195
3967,9.65,2,4853,2,1489
3966,9.65,1,4854,2,1496
3965,10.65,19,4855,1,1140
3964,11.0,11,4856,8,1282
3963,17.0,16,4857,3,927
3962,40.0,20,4858,6,1035
3961,11.0,10,4859,8,7
3960,11.0,13,4860,8,184
3959,10.65,10,4861,1,1438
3958,8.0,14,4862,4,1597
3957,9.65,24,4863,2,785
3956,10.65,14,4864,1,37
3955,10.0,10,4865,7,1289
3954,10.65,5,4866,1,1253
3953,9.65,3,4867,2,1061
3952,40.0,11,4868,6,1384
3951,10.0,15,4869,7,529
3950,11.0,2,4870,8,1689
3949,8.0,4,4871,4,676
3948,9.65,3,4872,2,570
3947,10.65,8,4873,1,723
3946,8.0,16,4874,4,43
3945,10.0,4,4875,7,1169
3944,8.0,10,4876,4,364
3943,10.65,21,4877,1,131
3942,40.0,24,4878,6,190
3941,8.0,20,4879,4,555
3940,9.65,21,4880,2,1690
3939,10.65,18,4881,1,13
3938,8.0,7,4882,4,1206
3937,10.65,14,4883,1,649
3936,8.0,3,4884,4,172
3935,8.0,12,4885,4,658
3934,17.0,12,4886,3,368
3933,9.65,13,4887,2,432
3932,10.0,13,4888,7,188
3931,8.0,18,4889,4,1176
3930,35.0,15,4890,5,865
3929,8.0,15,4891,4,528
3928,11.0,17,4892,8,1029
3927,10.65,17,4893,1,539
3926,9.65,23,4894,2,944
3925,40.0,10,4895,6,1691
3924,10.65,13,4896,1,1690
3923,10.0,19,4897,7,265
3922,8.0,24,4898,4,1198
3921,8.0,5,4899,4,1692
3920,40.0,5,4900,6,1693
3919,8.0,20,4901,4,1592
3918,11.0,16,4902,8,565
3917,8.0,6,4903,4,1570
3916,11.0,11,4904,8,1226
3915,11.0,10,4905,8,1080
3914,11.0,24,4906,8,933
3913,9.65,12,4907,2,606
3912,10.65,11,4908,1,1518
3911,11.0,2,4909,8,159
3910,9.65,14,4910,2,252
3909,8.0,12,4911,4,275
3908,9.65,21,4912,2,1663
3907,9.65,6,4913,2,876
3906,10.0,16,4914,7,1228
3905,10.0,14,4915,7,174
3904,10.0,22,4916,7,682
3903,35.0,7,4917,5,298
3902,10.65,23,4918,1,502
3901,8.0,6,4919,4,894
3900,10.65,1,4920,1,429
3899,10.0,2,4921,7,508
3898,10.65,13,4922,1,909
3897,10.0,12,4923,7,1522
3896,8.0,1,4924,4,560
3895,10.65,12,4925,1,1694
3894,17.0,19,4926,3,505
3893,11.0,6,4927,8,820
3892,10.65,8,4928,1,1230
3891,8.0,18,4929,4,575
3890,10.65,24,4930,1,1169
3889,8.0,1,4931,4,1695
3888,10.65,4,4932,1,158
3887,35.0,14,4933,5,1088
3886,10.0,3,4934,7,611
3885,10.0,8,4935,7,1321
3884,9.65,9,4936,2,1485
3883,10.0,19,4937,7,1105
3882,9.65,6,4938,2,1548
3881,9.65,10,4939,2,1653
3880,8.0,9,4940,4,15
3879,10.65,13,4941,1,488
3878,11.0,8,4942,8,308
3877,10.65,5,4943,1,279
3876,8.0,3,4944,4,1247
3875,40.0,21,4945,6,506
3874,10.0,13,4946,7,448
3873,10.0,19,4947,7,1410
3872,9.65,17,4948,2,1267
3871,8.0,16,4949,4,1613
3870,10.0,24,4950,7,758
3869,11.0,9,4951,8,1696
3868,11.0,17,4952,8,616
3867,17.0,4,4953,3,997
3866,9.65,12,4954,2,1697
3865,10.65,11,4955,1,1698
3864,10.65,9,4956,1,1085
3863,9.65,16,4957,2,998
3862,8.0,11,4958,4,93
3861,9.65,7,4959,2,1420
3860,9.65,16,4960,2,353
3859,9.65,8,4961,2,1321
3858,8.0,11,4962,4,1012
3857,8.0,15,4963,4,615
3856,10.65,8,4964,1,895
3855,10.65,12,4965,1,762
3854,10.65,1,4966,1,1631
3853,9.65,4,4967,2,359
3852,10.65,14,4968,1,1285
3851,11.0,2,4969,8,1392
3850,9.65,12,4970,2,444
3849,8.0,24,4971,4,590
3848,10.0,17,4972,7,479
3847,11.0,13,4973,8,1230
3846,10.0,12,4974,7,2
3845,8.0,13,4975,4,843
3844,8.0,5,4976,4,1405
3843,8.0,18,4977,4,1699
3842,11.0,12,4978,8,1458
3841,8.0,3,4979,4,849
3840,8.0,4,4980,4,69
3839,10.0,10,4981,7,176
3838,10.0,21,4982,7,1249
3837,10.0,19,4983,7,170
3836,10.65,1,4984,1,1064
3835,9.65,16,4985,2,1562
3834,10.65,19,4986,1,1700
3833,8.0,13,4987,4,242
3832,9.65,22,4988,2,1190
3831,35.0,4,4989,5,1349
3830,9.65,17,4990,2,429
3829,10.65,16,4991,1,1523
3828,11.0,5,4992,8,101
3827,10.0,4,4993,7,352
3826,17.0,18,4994,3,1495
3825,9.65,5,4995,2,1216
3824,11.0,23,4996,8,1696
3823,10.65,10,4997,1,526
3822,9.65,16,4998,2,971
3821,10.65,14,4999,1,1541
3820,9.65,12,5000,2,1630
3819,10.65,13,5001,1,421
3818,10.0,6,5002,7,1420
3817,10.65,22,5003,1,1698
3816,8.0,8,5004,4,449
3815,8.0,2,5005,4,1583
3814,17.0,13,5006,3,469
3813,40.0,7,5007,6,126
3812,10.0,12,5008,7,338
3811,9.65,14,5009,2,1113
3810,11.0,3,5010,8,819
3809,10.65,18,5011,1,1273
3808,10.65,20,5012,1,75
3807,8.0,20,5013,4,121
3806,17.0,11,5014,3,484
3805,10.65,16,5015,1,457
3804,8.0,1,5016,4,1701
3803,9.65,3,5017,2,1485
3802,10.65,11,5018,1,674
3801,11.0,18,5019,8,58
3800,9.65,19,5020,2,1585
3799,10.0,12,5021,7,1371
3798,11.0,23,5022,8,1106
3797,9.65,18,5023,2,1028
3796,9.65,20,5024,2,112
3795,10.0,19,5025,7,587
3794,9.65,5,5026,2,504
3793,9.65,14,5027,2,471
3792,10.65,7,5028,1,1050
3791,10.65,23,5029,1,1445
3790,8.0,11,5030,4,891
3789,8.0,19,5031,4,281
3788,10.0,13,5032,7,1304
3787,11.0,6,5033,8,716
3786,9.65,7,5034,2,46
3785,9.65,9,5035,2,1054
3784,17.0,5,5036,3,614
3783,11.0,2,5037,8,1079
3782,9.65,15,5038,2,1109
3781,10.65,20,5039,1,644
3780,10.65,2,5040,1,781
3779,8.0,14,5041,4,125
3778,8.0,23,5042,4,624
3777,9.65,11,5043,2,96
3776,8.0,11,5044,4,141
3775,9.65,16,5045,2,132
3774,11.0,15,5046,8,1702
3773,10.0,5,5047,7,581
3772,11.0,13,5048,8,1254
3771,35.0,1,5049,5,686
3770,8.0,15,5050,4,1453
3769,8.0,17,5051,4,1615
3768,10.65,5,5052,1,1241
3767,8.0,7,5053,4,1370
3766,9.65,3,5054,2,814
3765,10.0,8,5055,7,906
3764,8.0,18,5056,4,113
3763,8.0,13,5057,4,310
3762,8.0,21,5058,4,118
3761,9.65,2,5059,2,1566
3760,11.0,4,5060,8,401
3759,17.0,24,5061,3,671
3758,10.0,4,5062,7,181
3757,9.65,5,5063,2,298
3756,9.65,19,5064,2,921
3755,40.0,22,5065,6,1423
3754,8.0,10,5066,4,555
3753,10.65,3,5067,1,1568
3752,10.0,9,5068,7,814
3751,10.65,18,5069,1,1418
3750,9.65,3,5070,2,69
3749,10.0,2,5071,7,313
3748,9.65,14,5072,2,469
3747,17.0,6,5073,3,203
3746,8.0,13,5074,4,1187
3745,8.0,23,5075,4,502
3744,40.0,14,5076,6,1675
3743,8.0,14,5077,4,571
3742,8.0,16,5078,4,1032
3741,8.0,2,5079,4,126
3740,10.65,23,5080,1,248
3739,8.0,23,5081,4,69
3738,9.65,17,5082,2,775
3737,11.0,3,5083,8,74
3736,9.65,23,5084,2,198
3735,9.65,18,5085,2,1444
3734,10.65,1,5086,1,582
3733,8.0,19,5087,4,55
3732,9.65,18,5088,2,1101
3731,10.65,2,5089,1,887
3730,8.0,13,5090,4,1013
3729,10.65,17,5091,1,784
3728,10.65,5,5092,1,684
3727,10.65,6,5093,1,1703
3726,10.65,3,5094,1,1704
3725,10.0,14,5095,7,93
3724,10.65,17,5096,1,567
3723,17.0,10,5097,3,649
3722,9.65,2,5098,2,1620
3721,11.0,5,5099,8,916
3720,8.0,15,5100,4,1015
3719,10.65,1,5101,1,34
3718,8.0,17,5102,4,377
3717,9.65,17,5103,2,327
3716,11.0,17,5104,8,869
3715,9.65,12,5105,2,456
3714,10.65,20,5106,1,1638
3713,9.65,10,5107,2,1155
3712,10.0,7,5108,7,977
3711,8.0,6,5109,4,656
3710,40.0,20,5110,6,581
3709,10.65,13,5111,1,481
3708,10.0,13,5112,7,820
3707,17.0,18,5113,3,1671
3706,11.0,15,5114,8,995
3705,10.65,24,5115,1,1705
3704,11.0,15,5116,8,776
3703,10.65,21,5117,1,1335
3702,8.0,23,5118,4,1078
3701,8.0,5,5119,4,1402
3700,9.65,9,5120,2,1028
3699,11.0,3,5121,8,220
3698,9.65,17,5122,2,433
3697,8.0,20,5123,4,64
3696,9.65,12,5124,2,1022
3695,11.0,18,5125,8,1151
3694,8.0,1,5126,4,154
3693,10.65,12,5127,1,29
3692,10.65,15,5128,1,923
3691,10.65,8,5129,1,1629
3690,9.65,18,5130,2,494
3689,9.65,3,5131,2,905
3688,9.65,23,5132,2,358
3687,10.0,4,5133,7,170
3686,8.0,7,5134,4,1693
3685,40.0,17,5135,6,1234
3684,8.0,4,5136,4,814
3683,8.0,17,5137,4,660
3682,11.0,12,5138,8,1228
3681,40.0,5,5139,6,958
3680,11.0,24,5140,8,1217
3679,8.0,21,5141,4,1313
3678,8.0,16,5142,4,1052
3677,8.0,4,5143,4,615
3676,11.0,16,5144,8,633
3675,10.65,1,5145,1,478
3674,8.0,14,5146,4,733
3673,10.65,7,5147,1,406
3672,9.65,20,5148,2,477
3671,8.0,19,5149,4,1706
3670,10.0,10,5150,7,1707
3669,10.0,2,5151,7,1516
3668,10.65,9,5152,1,1643
3667,40.0,21,5153,6,1001
3666,9.65,8,5154,2,840
3665,17.0,19,5155,3,1298
3664,9.65,13,5156,2,1227
3663,11.0,17,5157,8,724
3662,8.0,5,5158,4,743
3661,10.0,1,5159,7,826
3660,40.0,11,5160,6,751
3659,10.65,18,5161,1,1486
3658,9.65,15,5162,2,1579
3657,8.0,4,5163,4,204
3656,9.65,14,5164,2,1510
3655,9.65,11,5165,2,1708
3654,10.65,4,5166,1,55
3653,10.65,14,5167,1,1026
3652,8.0,6,5168,4,356
3651,10.65,14,5169,1,1176
3650,10.65,24,5170,1,29
3649,40.0,23,5171,6,1026
3648,11.0,5,5172,8,1535
3647,10.65,16,5173,1,60
3646,10.65,7,5174,1,873
3645,10.0,22,5175,7,1603
3644,10.65,10,5176,1,1709
3643,10.0,16,5177,7,448
3642,10.0,18,5178,7,938
3641,8.0,2,5179,4,656
3640,9.65,21,5180,2,1710
3639,35.0,15,5181,5,356
3638,8.0,23,5182,4,1249
3637,11.0,10,5183,8,1454
3636,10.0,1,5184,7,275
3635,9.65,22,5185,2,1189
3634,9.65,18,5186,2,612
3633,9.65,7,5187,2,1711
3632,10.65,16,5188,1,1712
3631,10.65,7,5189,1,85
3630,9.65,6,5190,2,31
3629,10.0,4,5191,7,1713
3628,10.65,8,5192,1,1714
3627,17.0,24,5193,3,1559
3626,10.65,14,5194,1,1710
3625,40.0,14,5195,6,259
3624,8.0,11,5196,4,1480
3623,9.65,5,5197,2,861
3622,10.0,14,5198,7,898
3621,10.65,10,5199,1,1421
3620,10.65,17,5200,1,1482
3619,8.0,14,5201,4,244
3618,11.0,21,5202,8,1300
3617,10.65,5,5203,1,563
3616,8.0,3,5204,4,21
3615,9.65,11,5205,2,1152
3614,9.65,14,5206,2,655
3613,9.65,4,5207,2,1097
3612,10.65,21,5208,1,1531
3611,8.0,1,5209,4,1132
3610,10.65,3,5210,1,60
3609,9.65,15,5211,2,345
3608,11.0,2,5212,8,1390
3607,9.65,3,5213,2,367
3606,10.0,16,5214,7,1715
3605,11.0,10,5215,8,1082
3604,8.0,12,5216,4,235
3603,11.0,10,5217,8,735
3602,40.0,15,5218,6,1716
3601,10.65,7,5219,1,866
3600,9.65,10,5220,2,291
3599,9.65,7,5221,2,891
3598,10.65,19,5222,1,1277
3597,10.65,1,5223,1,389
3596,9.65,1,5224,2,653
3595,10.0,22,5225,7,737
3594,11.0,4,5226,8,954
3593,10.0,4,5227,7,1136
3592,10.65,4,5228,1,414
3591,9.65,22,5229,2,1717
3590,9.65,9,5230,2,849
3589,9.65,2,5231,2,682
